district_code,site_id,sex,single_multiple_birth,birth_count,,
68000130,"Fuxing District, Taoyuan City",F,singleton,81,,
68000130,"Fuxing District, Taoyuan City",M,singleton,80,,
68000130,"Fuxing District, Taoyuan City",F,twins,5,,
68000130,"Fuxing District, Taoyuan City",M,twins,1,,
68000130,"Fuxing District, Taoyuan City",M,triplets,0,,
68000130,"Fuxing District, Taoyuan City",F,triplets,0,,
68000120,"Guanyin District, Taoyuan City",M,singleton,298,,
68000120,"Guanyin District, Taoyuan City",F,singleton,291,,
68000120,"Guanyin District, Taoyuan City",F,twins,10,,
68000120,"Guanyin District, Taoyuan City",M,twins,7,,
68000120,"Guanyin District, Taoyuan City",M,triplets,0,,
68000120,"Guanyin District, Taoyuan City",F,triplets,0,,
68000110,"Xinwu District, Taoyuan City",M,singleton,228,,
68000110,"Xinwu District, Taoyuan City",F,singleton,187,,
68000110,"Xinwu District, Taoyuan City",M,twins,4,,
68000110,"Xinwu District, Taoyuan City",F,twins,4,,
68000110,"Xinwu District, Taoyuan City",M,triplets,0,,
68000110,"Xinwu District, Taoyuan City",F,triplets,0,,
68000100,"Pingzhen District, Taoyuan City",M,singleton,1032,,
68000100,"Pingzhen District, Taoyuan City",F,singleton,974,,
68000100,"Pingzhen District, Taoyuan City",F,twins,42,,
68000100,"Pingzhen District, Taoyuan City",M,twins,28,,
68000100,"Pingzhen District, Taoyuan City",M,triplets,2,,
68000100,"Pingzhen District, Taoyuan City",F,triplets,0,,
68000090,"Longtan District, Taoyuan City",M,singleton,546,,
68000090,"Longtan District, Taoyuan City",F,singleton,508,,
68000090,"Longtan District, Taoyuan City",M,twins,18,,
68000090,"Longtan District, Taoyuan City",F,twins,18,,
68000090,"Longtan District, Taoyuan City",M,triplets,0,,
68000090,"Longtan District, Taoyuan City",F,triplets,0,,
68000080,"Bade District, Taoyuan City",M,singleton,1015,,
68000080,"Bade District, Taoyuan City",F,singleton,908,,
68000080,"Bade District, Taoyuan City",M,twins,47,,
68000080,"Bade District, Taoyuan City",F,twins,47,,
68000080,"Bade District, Taoyuan City",M,triplets,0,,
68000080,"Bade District, Taoyuan City",F,triplets,0,,
68000070,"Guishan District, Taoyuan City",M,singleton,801,,
68000070,"Guishan District, Taoyuan City",F,singleton,695,,
68000070,"Guishan District, Taoyuan City",F,twins,42,,
68000070,"Guishan District, Taoyuan City",M,twins,40,,
68000070,"Guishan District, Taoyuan City",M,triplets,0,,
68000070,"Guishan District, Taoyuan City",F,triplets,0,,
68000060,"Dayuan District, Taoyuan City",M,singleton,451,,
68000060,"Dayuan District, Taoyuan City",F,singleton,443,,
68000060,"Dayuan District, Taoyuan City",F,twins,18,,
68000060,"Dayuan District, Taoyuan City",M,twins,17,,
68000060,"Dayuan District, Taoyuan City",M,triplets,2,,
68000060,"Dayuan District, Taoyuan City",F,triplets,1,,
68000050,"Luzhu District, Taoyuan City",M,singleton,740,,
68000050,"Luzhu District, Taoyuan City",F,singleton,666,,
68000050,"Luzhu District, Taoyuan City",M,twins,34,,
68000050,"Luzhu District, Taoyuan City",F,twins,24,,
68000050,"Luzhu District, Taoyuan City",M,triplets,0,,
68000050,"Luzhu District, Taoyuan City",F,triplets,0,,
68000040,"Yangmei District, Taoyuan City",M,singleton,790,,
68000040,"Yangmei District, Taoyuan City",F,singleton,788,,
68000040,"Yangmei District, Taoyuan City",M,twins,32,,
68000040,"Yangmei District, Taoyuan City",F,twins,22,,
68000040,"Yangmei District, Taoyuan City",M,triplets,0,,
68000040,"Yangmei District, Taoyuan City",F,triplets,0,,
68000030,"Daxi District, Taoyuan City",M,singleton,394,,
68000030,"Daxi District, Taoyuan City",F,singleton,363,,
68000030,"Daxi District, Taoyuan City",M,twins,12,,
68000030,"Daxi District, Taoyuan City",F,twins,10,,
68000030,"Daxi District, Taoyuan City",M,triplets,0,,
68000030,"Daxi District, Taoyuan City",F,triplets,0,,
68000020,"Zhongli District, Taoyuan City",M,singleton,1869,,
68000020,"Zhongli District, Taoyuan City",F,singleton,1713,,
68000020,"Zhongli District, Taoyuan City",F,twins,80,,
68000020,"Zhongli District, Taoyuan City",M,twins,61,,
68000020,"Zhongli District, Taoyuan City",M,triplets,0,,
68000020,"Zhongli District, Taoyuan City",F,triplets,0,,
68000010,"Taoyuan District, Taoyuan City",M,singleton,1838,,
68000010,"Taoyuan District, Taoyuan City",F,singleton,1730,,
68000010,"Taoyuan District, Taoyuan City",F,twins,82,,
68000010,"Taoyuan District, Taoyuan City",M,twins,71,,
68000010,"Taoyuan District, Taoyuan City",M,triplets,0,,
68000010,"Taoyuan District, Taoyuan City",F,triplets,0,,
67000370,"West Central District, Tainan City",F,singleton,148,,
67000370,"West Central District, Tainan City",M,singleton,130,,
67000370,"West Central District, Tainan City",F,twins,9,,
67000370,"West Central District, Tainan City",M,twins,5,,
67000370,"West Central District, Tainan City",M,triplets,0,,
67000370,"West Central District, Tainan City",F,triplets,0,,
67000360,"Anping District, Tainan City",M,singleton,189,,
67000360,"Anping District, Tainan City",F,singleton,136,,
67000360,"Anping District, Tainan City",M,twins,8,,
67000360,"Anping District, Tainan City",F,twins,8,,
67000360,"Anping District, Tainan City",M,triplets,0,,
67000360,"Anping District, Tainan City",F,triplets,0,,
67000350,"Annan District, Tainan City",M,singleton,673,,
67000350,"Annan District, Tainan City",F,singleton,579,,
67000350,"Annan District, Tainan City",F,twins,31,,
67000350,"Annan District, Tainan City",M,twins,25,,
67000350,"Annan District, Tainan City",M,triplets,0,,
67000350,"Annan District, Tainan City",F,triplets,0,,
67000340,"North District, Tainan City",M,singleton,302,,
67000340,"North District, Tainan City",F,singleton,277,,
67000340,"North District, Tainan City",F,twins,21,,
67000340,"North District, Tainan City",M,twins,8,,
67000340,"North District, Tainan City",M,triplets,0,,
67000340,"North District, Tainan City",F,triplets,0,,
67000330,"South District, Tainan City",M,singleton,278,,
67000330,"South District, Tainan City",F,singleton,248,,
67000330,"South District, Tainan City",M,twins,13,,
67000330,"South District, Tainan City",F,twins,7,,
67000330,"South District, Tainan City",M,triplets,0,,
67000330,"South District, Tainan City",F,triplets,0,,
67000320,"East District, Tainan City",M,singleton,376,,
67000320,"East District, Tainan City",F,singleton,355,,
67000320,"East District, Tainan City",M,twins,31,,
67000320,"East District, Tainan City",F,twins,22,,
67000320,"East District, Tainan City",M,triplets,0,,
67000320,"East District, Tainan City",F,triplets,0,,
67000310,"Yongkang District, Tainan City",M,singleton,737,,
67000310,"Yongkang District, Tainan City",F,singleton,644,,
67000310,"Yongkang District, Tainan City",M,twins,31,,
67000310,"Yongkang District, Tainan City",F,twins,26,,
67000310,"Yongkang District, Tainan City",M,triplets,0,,
67000310,"Yongkang District, Tainan City",F,triplets,0,,
67000300,"Longqi District, Tainan City",M,singleton,3,,
67000300,"Longqi District, Tainan City",F,singleton,3,,
67000300,"Longqi District, Tainan City",M,triplets,0,,
67000300,"Longqi District, Tainan City",F,triplets,0,,
67000300,"Longqi District, Tainan City",M,twins,0,,
67000300,"Longqi District, Tainan City",F,twins,0,,
67000290,"Guanmiao District, Tainan City",M,singleton,104,,
67000290,"Guanmiao District, Tainan City",F,singleton,98,,
67000290,"Guanmiao District, Tainan City",M,twins,1,,
67000290,"Guanmiao District, Tainan City",F,twins,1,,
67000290,"Guanmiao District, Tainan City",M,triplets,0,,
67000290,"Guanmiao District, Tainan City",F,triplets,0,,
67000280,"Guiren District, Tainan City",M,singleton,234,,
67000280,"Guiren District, Tainan City",F,singleton,184,,
67000280,"Guiren District, Tainan City",M,twins,5,,
67000280,"Guiren District, Tainan City",F,twins,5,,
67000280,"Guiren District, Tainan City",M,triplets,0,,
67000280,"Guiren District, Tainan City",F,triplets,0,,
67000270,"Rende District, Tainan City",M,singleton,204,,
67000270,"Rende District, Tainan City",F,singleton,202,,
67000270,"Rende District, Tainan City",M,twins,4,,
67000270,"Rende District, Tainan City",F,twins,2,,
67000270,"Rende District, Tainan City",M,triplets,0,,
67000270,"Rende District, Tainan City",F,triplets,0,,
67000260,"Zuozhen District, Tainan City",F,singleton,6,,
67000260,"Zuozhen District, Tainan City",M,singleton,5,,
67000260,"Zuozhen District, Tainan City",M,twins,1,,
67000260,"Zuozhen District, Tainan City",F,twins,1,,
67000260,"Zuozhen District, Tainan City",M,triplets,0,,
67000260,"Zuozhen District, Tainan City",F,triplets,0,,
67000250,"Nanhua District, Tainan City",M,singleton,18,,
67000250,"Nanhua District, Tainan City",F,singleton,16,,
67000250,"Nanhua District, Tainan City",M,twins,1,,
67000250,"Nanhua District, Tainan City",F,twins,1,,
67000250,"Nanhua District, Tainan City",M,triplets,0,,
67000250,"Nanhua District, Tainan City",F,triplets,0,,
67000240,"Nanxi District, Tainan City",F,singleton,16,,
67000240,"Nanxi District, Tainan City",M,singleton,13,,
67000240,"Nanxi District, Tainan City",M,twins,2,,
67000240,"Nanxi District, Tainan City",M,triplets,0,,
67000240,"Nanxi District, Tainan City",F,triplets,0,,
67000240,"Nanxi District, Tainan City",F,twins,0,,
67000230,"Yujing District, Tainan City",F,singleton,29,,
67000230,"Yujing District, Tainan City",M,singleton,28,,
67000230,"Yujing District, Tainan City",M,twins,2,,
67000230,"Yujing District, Tainan City",M,triplets,0,,
67000230,"Yujing District, Tainan City",F,triplets,0,,
67000230,"Yujing District, Tainan City",F,twins,0,,
67000220,"Shanshang District, Tainan City",M,singleton,28,,
67000220,"Shanshang District, Tainan City",F,singleton,19,,
67000220,"Shanshang District, Tainan City",M,triplets,0,,
67000220,"Shanshang District, Tainan City",F,triplets,0,,
67000220,"Shanshang District, Tainan City",M,twins,0,,
67000220,"Shanshang District, Tainan City",F,twins,0,,
67000210,"Anding District, Tainan City",M,singleton,90,,
67000210,"Anding District, Tainan City",F,singleton,88,,
67000210,"Anding District, Tainan City",F,twins,6,,
67000210,"Anding District, Tainan City",M,triplets,0,,
67000210,"Anding District, Tainan City",F,triplets,0,,
67000210,"Anding District, Tainan City",M,twins,0,,
67000200,"New District, Tainan City",M,singleton,123,,
67000200,"New District, Tainan City",F,singleton,108,,
67000200,"New District, Tainan City",M,twins,4,,
67000200,"New District, Tainan City",F,twins,2,,
67000200,"New District, Tainan City",M,triplets,0,,
67000200,"New District, Tainan City",F,triplets,0,,
67000190,"Shanhua District, Tainan City",M,singleton,182,,
67000190,"Shanhua District, Tainan City",F,singleton,175,,
67000190,"Shanhua District, Tainan City",M,twins,14,,
67000190,"Shanhua District, Tainan City",F,twins,8,,
67000190,"Shanhua District, Tainan City",M,triplets,0,,
67000190,"Shanhua District, Tainan City",F,triplets,0,,
67000180,"Xinhua District, Tainan City",M,singleton,112,,
67000180,"Xinhua District, Tainan City",F,singleton,97,,
67000180,"Xinhua District, Tainan City",F,twins,7,,
67000180,"Xinhua District, Tainan City",M,twins,2,,
67000180,"Xinhua District, Tainan City",M,triplets,0,,
67000180,"Xinhua District, Tainan City",F,triplets,0,,
67000170,"Beimen District, Tainan City",M,singleton,17,,
67000170,"Beimen District, Tainan City",F,singleton,15,,
67000170,"Beimen District, Tainan City",M,triplets,0,,
67000170,"Beimen District, Tainan City",F,triplets,0,,
67000170,"Beimen District, Tainan City",M,twins,0,,
67000170,"Beimen District, Tainan City",F,twins,0,,
67000160,"General District, Tainan City",M,singleton,49,,
67000160,"General District, Tainan City",F,singleton,28,,
67000160,"General District, Tainan City",F,twins,2,,
67000160,"General District, Tainan City",M,triplets,0,,
67000160,"General District, Tainan City",F,triplets,0,,
67000160,"General District, Tainan City",M,twins,0,,
67000150,"Chigu District, Tainan City",F,singleton,48,,
67000150,"Chigu District, Tainan City",M,singleton,42,,
67000150,"Chigu District, Tainan City",M,triplets,0,,
67000150,"Chigu District, Tainan City",F,triplets,0,,
67000150,"Chigu District, Tainan City",M,twins,0,,
67000150,"Chigu District, Tainan City",F,twins,0,,
67000140,"Xigang District, Tainan City",M,singleton,67,,
67000140,"Xigang District, Tainan City",F,singleton,50,,
67000140,"Xigang District, Tainan City",M,twins,2,,
67000140,"Xigang District, Tainan City",M,triplets,0,,
67000140,"Xigang District, Tainan City",F,triplets,0,,
67000140,"Xigang District, Tainan City",F,twins,0,,
67000130,"Xuejia District, Tainan City",M,singleton,63,,
67000130,"Xuejia District, Tainan City",F,singleton,60,,
67000130,"Xuejia District, Tainan City",M,twins,2,,
67000130,"Xuejia District, Tainan City",F,twins,2,,
67000130,"Xuejia District, Tainan City",M,triplets,0,,
67000130,"Xuejia District, Tainan City",F,triplets,0,,
67000120,"Jiali District, Tainan City",M,singleton,148,,
67000120,"Jiali District, Tainan City",F,singleton,128,,
67000120,"Jiali District, Tainan City",F,twins,13,,
67000120,"Jiali District, Tainan City",M,twins,11,,
67000120,"Jiali District, Tainan City",M,triplets,0,,
67000120,"Jiali District, Tainan City",F,triplets,0,,
67000110,"Danei District, Tainan City",M,singleton,20,,
67000110,"Danei District, Tainan City",F,singleton,16,,
67000110,"Danei District, Tainan City",M,triplets,0,,
67000110,"Danei District, Tainan City",F,triplets,0,,
67000110,"Danei District, Tainan City",M,twins,0,,
67000110,"Danei District, Tainan City",F,twins,0,,
67000100,"Guantian District, Tainan City",M,singleton,60,,
67000100,"Guantian District, Tainan City",F,singleton,41,,
67000100,"Guantian District, Tainan City",F,twins,4,,
67000100,"Guantian District, Tainan City",M,triplets,0,,
67000100,"Guantian District, Tainan City",F,triplets,0,,
67000100,"Guantian District, Tainan City",M,twins,0,,
67000090,"Liujia District, Tainan City",M,singleton,42,,
67000090,"Liujia District, Tainan City",F,singleton,32,,
67000090,"Liujia District, Tainan City",M,triplets,0,,
67000090,"Liujia District, Tainan City",F,triplets,0,,
67000090,"Liujia District, Tainan City",M,twins,0,,
67000090,"Liujia District, Tainan City",F,twins,0,,
67000080,"Xiaying District, Tainan City",M,singleton,45,,
67000080,"Xiaying District, Tainan City",F,singleton,40,,
67000080,"Xiaying District, Tainan City",M,twins,3,,
67000080,"Xiaying District, Tainan City",F,twins,2,,
67000080,"Xiaying District, Tainan City",M,triplets,0,,
67000080,"Xiaying District, Tainan City",F,triplets,0,,
67000070,"Madou District, Tainan City",F,singleton,102,,
67000070,"Madou District, Tainan City",M,singleton,92,,
67000070,"Madou District, Tainan City",F,twins,6,,
67000070,"Madou District, Tainan City",M,twins,5,,
67000070,"Madou District, Tainan City",M,triplets,0,,
67000070,"Madou District, Tainan City",F,triplets,0,,
67000060,"Dongshan District, Tainan City",M,singleton,46,,
67000060,"Dongshan District, Tainan City",F,singleton,23,,
67000060,"Dongshan District, Tainan City",M,twins,2,,
67000060,"Dongshan District, Tainan City",M,triplets,0,,
67000060,"Dongshan District, Tainan City",F,triplets,0,,
67000060,"Dongshan District, Tainan City",F,twins,0,,
67000050,"Houbi District, Tainan City",F,singleton,45,,
67000050,"Houbi District, Tainan City",M,singleton,41,,
67000050,"Houbi District, Tainan City",F,twins,2,,
67000050,"Houbi District, Tainan City",M,triplets,0,,
67000050,"Houbi District, Tainan City",F,triplets,0,,
67000050,"Houbi District, Tainan City",M,twins,0,,
67000040,"Liuying District, Tainan City",M,singleton,52,,
67000040,"Liuying District, Tainan City",F,singleton,48,,
67000040,"Liuying District, Tainan City",M,twins,1,,
67000040,"Liuying District, Tainan City",F,twins,1,,
67000040,"Liuying District, Tainan City",M,triplets,0,,
67000040,"Liuying District, Tainan City",F,triplets,0,,
67000030,"Baihe District, Tainan City",F,singleton,58,,
67000030,"Baihe District, Tainan City",M,singleton,57,,
67000030,"Baihe District, Tainan City",M,twins,1,,
67000030,"Baihe District, Tainan City",F,twins,1,,
67000030,"Baihe District, Tainan City",M,triplets,0,,
67000030,"Baihe District, Tainan City",F,triplets,0,,
67000020,"Saltwater District, Tainan City",F,singleton,56,,
67000020,"Saltwater District, Tainan City",M,singleton,55,,
67000020,"Saltwater District, Tainan City",M,twins,2,,
67000020,"Saltwater District, Tainan City",F,twins,2,,
67000020,"Saltwater District, Tainan City",M,triplets,0,,
67000020,"Saltwater District, Tainan City",F,triplets,0,,
67000010,"Xinying District, Tainan City",M,singleton,156,,
67000010,"Xinying District, Tainan City",F,singleton,143,,
67000010,"Xinying District, Tainan City",M,twins,9,,
67000010,"Xinying District, Tainan City",F,twins,5,,
67000010,"Xinying District, Tainan City",M,triplets,0,,
67000010,"Xinying District, Tainan City",F,triplets,0,,
66000290,"Heping District, Taichung City",M,singleton,44,,
66000290,"Heping District, Taichung City",F,singleton,38,,
66000290,"Heping District, Taichung City",M,twins,2,,
66000290,"Heping District, Taichung City",M,triplets,0,,
66000290,"Heping District, Taichung City",F,triplets,0,,
66000290,"Heping District, Taichung City",F,twins,0,,
66000280,"Dali District, Taichung City",M,singleton,667,,
66000280,"Dali District, Taichung City",F,singleton,644,,
66000280,"Dali District, Taichung City",F,twins,25,,
66000280,"Dali District, Taichung City",M,twins,21,,
66000280,"Dali District, Taichung City",M,triplets,0,,
66000280,"Dali District, Taichung City",F,triplets,0,,
66000270,"Taiping District, Taichung City",M,singleton,734,,
66000270,"Taiping District, Taichung City",F,singleton,644,,
66000270,"Taiping District, Taichung City",M,twins,32,,
66000270,"Taiping District, Taichung City",F,twins,30,,
66000270,"Taiping District, Taichung City",M,triplets,2,,
66000270,"Taiping District, Taichung City",F,triplets,1,,
66000260,"Wufeng District, Taichung City",M,singleton,209,,
66000260,"Wufeng District, Taichung City",F,singleton,190,,
66000260,"Wufeng District, Taichung City",F,twins,7,,
66000260,"Wufeng District, Taichung City",M,twins,5,,
66000260,"Wufeng District, Taichung City",M,triplets,0,,
66000260,"Wufeng District, Taichung City",F,triplets,0,,
66000250,"Longjing District, Taichung City",M,singleton,264,,
66000250,"Longjing District, Taichung City",F,singleton,254,,
66000250,"Longjing District, Taichung City",F,twins,7,,
66000250,"Longjing District, Taichung City",M,twins,5,,
66000250,"Longjing District, Taichung City",M,triplets,0,,
66000250,"Longjing District, Taichung City",F,triplets,0,,
66000240,"Dadu District, Taichung City",M,singleton,172,,
66000240,"Dadu District, Taichung City",F,singleton,157,,
66000240,"Dadu District, Taichung City",M,twins,8,,
66000240,"Dadu District, Taichung City",F,twins,4,,
66000240,"Dadu District, Taichung City",M,triplets,0,,
66000240,"Dadu District, Taichung City",F,triplets,0,,
66000230,"Wuri District, Taichung City",M,singleton,268,,
66000230,"Wuri District, Taichung City",F,singleton,241,,
66000230,"Wuri District, Taichung City",M,twins,10,,
66000230,"Wuri District, Taichung City",F,twins,6,,
66000230,"Wuri District, Taichung City",M,triplets,0,,
66000230,"Wuri District, Taichung City",F,triplets,0,,
66000220,"Daan District, Taichung City",M,singleton,61,,
66000220,"Daan District, Taichung City",F,singleton,58,,
66000220,"Daan District, Taichung City",F,twins,2,,
66000220,"Daan District, Taichung City",M,triplets,0,,
66000220,"Daan District, Taichung City",F,triplets,0,,
66000220,"Daan District, Taichung City",M,twins,0,,
66000210,"Waipu District, Taichung City",M,singleton,109,,
66000210,"Waipu District, Taichung City",F,singleton,105,,
66000210,"Waipu District, Taichung City",M,twins,8,,
66000210,"Waipu District, Taichung City",F,twins,4,,
66000210,"Waipu District, Taichung City",M,triplets,0,,
66000210,"Waipu District, Taichung City",F,triplets,0,,
66000200,"Shigang District, Taichung City",F,singleton,40,,
66000200,"Shigang District, Taichung City",M,singleton,33,,
66000200,"Shigang District, Taichung City",F,twins,2,,
66000200,"Shigang District, Taichung City",M,triplets,0,,
66000200,"Shigang District, Taichung City",F,triplets,0,,
66000200,"Shigang District, Taichung City",M,twins,0,,
66000190,Taichung New Community,F,singleton,67,,
66000190,Taichung New Community,M,singleton,65,,
66000190,Taichung New Community,M,twins,3,,
66000190,Taichung New Community,F,twins,1,,
66000190,Taichung New Community,M,triplets,0,,
66000190,Taichung New Community,F,triplets,0,,
66000180,"Daya District, Taichung City",F,singleton,335,,
66000180,"Daya District, Taichung City",M,singleton,321,,
66000180,"Daya District, Taichung City",F,twins,29,,
66000180,"Daya District, Taichung City",M,twins,23,,
66000180,"Daya District, Taichung City",M,triplets,0,,
66000180,"Daya District, Taichung City",F,triplets,0,,
66000170,"Tanzi District, Taichung City",M,singleton,369,,
66000170,"Tanzi District, Taichung City",F,singleton,303,,
66000170,"Tanzi District, Taichung City",M,twins,11,,
66000170,"Tanzi District, Taichung City",F,twins,9,,
66000170,"Tanzi District, Taichung City",M,triplets,0,,
66000170,"Tanzi District, Taichung City",F,triplets,0,,
66000160,"Shengang District, Taichung City",M,singleton,225,,
66000160,"Shengang District, Taichung City",F,singleton,216,,
66000160,"Shengang District, Taichung City",M,twins,12,,
66000160,"Shengang District, Taichung City",F,twins,8,,
66000160,"Shengang District, Taichung City",M,triplets,0,,
66000160,"Shengang District, Taichung City",F,triplets,0,,
66000150,"Houli District, Taichung City",F,singleton,192,,
66000150,"Houli District, Taichung City",M,singleton,161,,
66000150,"Houli District, Taichung City",F,twins,14,,
66000150,"Houli District, Taichung City",M,twins,9,,
66000150,"Houli District, Taichung City",M,triplets,0,,
66000150,"Houli District, Taichung City",F,triplets,0,,
66000140,"Wuqi District, Taichung City",M,singleton,204,,
66000140,"Wuqi District, Taichung City",F,singleton,172,,
66000140,"Wuqi District, Taichung City",F,twins,7,,
66000140,"Wuqi District, Taichung City",M,twins,5,,
66000140,"Wuqi District, Taichung City",M,triplets,0,,
66000140,"Wuqi District, Taichung City",F,triplets,0,,
66000130,"Shalu District, Taichung City",M,singleton,362,,
66000130,"Shalu District, Taichung City",F,singleton,360,,
66000130,"Shalu District, Taichung City",M,twins,23,,
66000130,"Shalu District, Taichung City",F,twins,14,,
66000130,"Shalu District, Taichung City",M,triplets,0,,
66000130,"Shalu District, Taichung City",F,triplets,0,,
66000120,"Qingshui District, Taichung City",M,singleton,302,,
66000120,"Qingshui District, Taichung City",F,singleton,272,,
66000120,"Qingshui District, Taichung City",M,twins,16,,
66000120,"Qingshui District, Taichung City",F,twins,11,,
